title,domestic_gross_x,foreign_gross,vote_average,vote_count,release_month,production_budget,domestic_gross_y,worldwide_gross,movie_id,genres,averagerating,numvotes
Gifted,24800000.0,18200000.0,7.9,2035,4,7000000.0,24801212.0,36964656.0,tt4023894,"Crime,Drama,Thriller",5.6,107
Gifted,24800000.0,18200000.0,7.9,2035,4,7000000.0,24801212.0,36964656.0,tt4481414,Drama,7.6,82426
Fist Fight,32200000.0,8900000.0,6.0,708,2,25000000.0,32187017.0,40286416.0,tt3401882,Comedy,5.6,35136
Diary of a Wimpy Kid: The Long Haul,20700000.0,19400000.0,5.6,193,5,22000000.0,20738724.0,35609577.0,tt6003368,"Comedy,Family",4.4,5635
The House,25600000.0,8600000.0,5.7,474,6,40000000.0,25584504.0,31192425.0,tt2408288,Animation,7.3,58
The House,25600000.0,8600000.0,5.7,474,6,40000000.0,25584504.0,31192425.0,tt3425402,Thriller,4.5,476
The House,25600000.0,8600000.0,5.7,474,6,40000000.0,25584504.0,31192425.0,tt4481514,"Comedy,Crime",5.6,33365
The Disaster Artist,21100000.0,8700000.0,7.2,1895,12,10000000.0,21120616.0,28717667.0,tt3521126,"Biography,Comedy,Drama",7.4,111737
Home Again,27000000.0,75057041.62549213,5.9,659,9,15000000.0,27020284.0,37336874.0,tt5719700,"Comedy,Drama,Romance",5.8,22614
The Bye Bye Man,22400000.0,4300000.0,5.1,678,1,7400000.0,22395806.0,31187727.0,tt4030600,"Drama,Fantasy,Horror",4.3,17743
Father Figures,17500000.0,8100000.0,5.8,277,12,25000000.0,17501244.0,21038441.0,tt1966359,"Adventure,Comedy,Drama",5.5,14373
The Founder,12800000.0,11300000.0,7.0,2093,1,15000000.0,12786053.0,24403192.0,tt2262282,"Comedy,Sci-Fi",5.9,33
The Founder,12800000.0,11300000.0,7.0,2093,1,15000000.0,12786053.0,24403192.0,tt4276820,"Biography,Drama,History",7.2,97841
The Lost City of Z,8600000.0,10700000.0,6.2,1397,4,30000000.0,8574339.0,17121823.0,tt1212428,"Adventure,Biography,Drama",6.6,66475
The Space Between Us,7900000.0,6900000.0,7.1,1455,2,30000000.0,7885294.0,16481405.0,tt3922818,"Adventure,Drama,Romance",6.4,41031
Wish Upon,14300000.0,75057041.62549213,5.4,690,7,12000000.0,14301505.0,23477345.0,tt5322012,"Drama,Fantasy,Horror",5.0,14962
"Roman J. Israel, Esq.",12000000.0,1100000.0,6.2,499,11,22000000.0,11962712.0,12967012.0,tt6000478,"Crime,Drama,Thriller",6.4,23632
Battle of the Sexes,12600000.0,75057041.62549213,5.5,4,12,25000000.0,12638526.0,18445379.0,tt4622512,"Biography,Comedy,Drama",6.7,43245
Battle of the Sexes,12600000.0,75057041.62549213,6.9,1045,9,25000000.0,12638526.0,18445379.0,tt4622512,"Biography,Comedy,Drama",6.7,43245
Before I Fall,12200000.0,75057041.62549213,7.0,2135,3,5000000.0,12241072.0,18945682.0,tt1691916,"Drama,Fantasy,Mystery",6.4,39282
Rock Dog,9400000.0,75057041.62549213,5.7,123,2,60000000.0,9420546.0,24148488.0,tt2822672,"Adventure,Animation,Comedy",5.9,3991
Stronger,4200000.0,4200000.0,7.0,782,9,30000000.0,4211129.0,8786752.0,tt3881784,"Biography,Drama",7.0,33464
Tulip Fever,2500000.0,5900000.0,6.4,307,8,25000000.0,2455635.0,6792768.0,tt0491203,"Drama,History,Romance",6.2,15037
Just Getting Started,6100000.0,1600000.0,4.9,94,12,22000000.0,6069605.0,6756412.0,tt5721088,"Action,Comedy",4.4,4829
All Saints,5800000.0,140000.0,6.1,25,8,2000000.0,5802208.0,5941994.0,tt4663548,Drama,6.0,1220
The Florida Project,5900000.0,75057041.62549213,7.4,1125,10,2000000.0,5904366.0,11295324.0,tt5649144,Drama,7.6,72193
Table 19,3600000.0,1400000.0,6.0,604,3,5000000.0,3614896.0,4620399.0,tt1412528,"Comedy,Drama,Romance",5.8,22751
Collide,2300000.0,2500000.0,5.6,331,2,29200000.0,2280004.0,5466698.0,tt2126235,"Action,Crime,Thriller",5.7,13288
The Wall,1800000.0,2700000.0,6.7,61,6,3000000.0,1803064.0,4495262.0,tt1745686,"Drama,Fantasy,Mystery",6.8,5484
The Wall,1800000.0,2700000.0,6.7,61,6,3000000.0,1803064.0,4495262.0,tt4218696,"Action,Drama,Thriller",6.2,20391
The Wall,1800000.0,2700000.0,6.1,407,5,3000000.0,1803064.0,4495262.0,tt1745686,"Drama,Fantasy,Mystery",6.8,5484
The Wall,1800000.0,2700000.0,6.1,407,5,3000000.0,1803064.0,4495262.0,tt4218696,"Action,Drama,Thriller",6.2,20391
Friend Request,3800000.0,75057041.62549213,5.5,43,5,9900000.0,3759078.0,11310835.0,tt3352390,"Horror,Thriller",5.3,21704
Friend Request,3800000.0,75057041.62549213,5.5,777,12,9900000.0,3759078.0,11310835.0,tt3352390,"Horror,Thriller",5.3,21704
Free Fire,1800000.0,75057041.62549213,6.3,540,4,10000000.0,1799322.0,3793739.0,tt4158096,"Action,Comedy,Crime",6.4,35954
A Ghost Story,1600000.0,75057041.62549213,7.0,906,7,100000.0,1594798.0,2769782.0,tt6265828,"Drama,Fantasy,Romance",6.8,46280
The Square,1500000.0,75057041.62549213,7.8,84,10,1900000.0,406216.0,740932.0,tt2486682,"Documentary,Drama,History",8.1,7998
The Square,1500000.0,75057041.62549213,7.8,84,10,1900000.0,406216.0,740932.0,tt4995790,"Comedy,Drama",7.2,44239
The Square,1500000.0,75057041.62549213,7.8,84,10,1500000.0,124244.0,176262.0,tt2486682,"Documentary,Drama,History",8.1,7998
The Square,1500000.0,75057041.62549213,7.8,84,10,1500000.0,124244.0,176262.0,tt4995790,"Comedy,Drama",7.2,44239
The Square,1500000.0,75057041.62549213,6.9,606,10,1900000.0,406216.0,740932.0,tt2486682,"Documentary,Drama,History",8.1,7998
The Square,1500000.0,75057041.62549213,6.9,606,10,1900000.0,406216.0,740932.0,tt4995790,"Comedy,Drama",7.2,44239
The Square,1500000.0,75057041.62549213,6.9,606,10,1500000.0,124244.0,176262.0,tt2486682,"Documentary,Drama,History",8.1,7998
The Square,1500000.0,75057041.62549213,6.9,606,10,1500000.0,124244.0,176262.0,tt4995790,"Comedy,Drama",7.2,44239
Patti Cake$,800000.0,682000.0,7.0,122,8,1000000.0,800148.0,1471090.0,tt6288250,"Drama,Music",6.7,8581
Churchill,1300000.0,75057041.62549213,6.1,150,6,10000000.0,1279681.0,7582196.0,tt2674454,"Biography,Drama,History",6.3,12047
City of Ghosts,128000.0,100000.0,7.1,24,7,17500000.0,325491.0,325491.0,tt6333056,"Documentary,War",7.4,2925
Avengers: Infinity War,678800000.0,75057041.62549213,8.3,13948,4,300000000.0,678815482.0,2048134200.0,tt4154756,"Action,Adventure,Sci-Fi",8.5,670926
Black Panther,700100000.0,646900000.0,5.1,11,1,200000000.0,700059566.0,1348258224.0,tt1825683,"Action,Adventure,Sci-Fi",7.3,516148
Black Panther,700100000.0,646900000.0,7.4,12365,2,200000000.0,700059566.0,1348258224.0,tt1825683,"Action,Adventure,Sci-Fi",7.3,516148
Jurassic World: Fallen Kingdom,417700000.0,891800000.0,6.5,5995,6,170000000.0,417719760.0,1305772799.0,tt4881806,"Action,Adventure,Sci-Fi",6.2,219125
Incredibles 2,608600000.0,634200000.0,7.6,6354,6,200000000.0,608581744.0,1242520711.0,tt3606756,"Action,Adventure,Animation",7.7,203510
Aquaman,335100000.0,812700000.0,6.8,6155,12,160000000.0,335061807.0,1146894640.0,tt1477834,"Action,Adventure,Fantasy",7.1,263328
Bohemian Rhapsody,216400000.0,687200000.0,8.1,7629,11,55000000.0,216303339.0,894985342.0,tt1727824,"Biography,Drama,Music",8.0,345466
Deadpool 2,318500000.0,460500000.0,7.5,8773,5,110000000.0,324591735.0,786680557.0,tt5463162,"Action,Adventure,Comedy",7.8,391735
Fantastic Beasts: The Crimes of Grindelwald,159600000.0,494100000.0,6.9,4870,11,200000000.0,159555901.0,652220086.0,tt4123430,"Adventure,Family,Fantasy",6.6,163151
Ant-Man and the Wasp,216600000.0,406000000.0,7.0,6290,7,130000000.0,216648740.0,623144660.0,tt5095030,"Action,Adventure,Comedy",7.1,244024
Ready Player One,137700000.0,445200000.0,7.6,7021,3,150000000.0,137690172.0,579290136.0,tt1677720,"Action,Adventure,Sci-Fi",7.5,301660
The Meg,145400000.0,384800000.0,5.9,2896,8,178000000.0,145443742.0,529530715.0,tt4779682,"Action,Horror,Sci-Fi",5.7,114042
Hotel Transylvania 3: Summer Vacation,167500000.0,361100000.0,6.8,1673,6,65000000.0,167500092.0,527079962.0,tt5220122,"Adventure,Animation,Comedy",6.3,42299
Bumblebee,127200000.0,340800000.0,6.5,2425,12,102000000.0,127195589.0,465195589.0,tt4701182,"Action,Adventure,Sci-Fi",6.9,94155
Solo: A Star Wars Story,213800000.0,179200000.0,6.6,3838,5,275000000.0,213767512.0,393151347.0,tt3778644,"Action,Adventure,Fantasy",7.0,226243
Fifty Shades Freed,100400000.0,271500000.0,6.1,3535,2,55000000.0,100407760.0,371350619.0,tt4477536,"Drama,Romance,Thriller",4.5,43893
Peter Rabbit,115300000.0,236000000.0,6.5,650,2,50000000.0,115234093.0,347136477.0,tt5117670,"Adventure,Animation,Comedy",6.6,27908
Mary Poppins Returns,172000000.0,177600000.0,6.6,1457,12,130000000.0,171958438.0,341528518.0,tt5028340,"Comedy,Family,Fantasy",6.9,52103
A Quiet Place,188000000.0,152900000.0,7.3,5848,4,17000000.0,188024361.0,334522294.0,tt6644200,"Drama,Horror,Sci-Fi",7.6,305031
Green Book,85100000.0,234700000.0,8.3,3499,11,23000000.0,85080171.0,322034439.0,tt6966692,"Biography,Comedy,Drama",8.3,204972
Skyscraper,68400000.0,236400000.0,6.1,2177,7,125000000.0,68420120.0,304115534.0,tt5758778,"Action,Adventure,Thriller",5.8,81193
Tomb Raider,58300000.0,216400000.0,6.3,4310,3,90000000.0,58250803.0,273477501.0,tt1365519,"Action,Adventure,Fantasy",6.3,163560
Crazy Rich Asians,174500000.0,64000000.0,7.1,1496,8,30000000.0,174532921.0,238099711.0,tt3104988,"Comedy,Romance",7.0,96617
Smallfoot,83200000.0,130900000.0,6.6,600,9,80000000.0,83240103.0,213691277.0,tt6182908,"Adventure,Animation,Comedy",6.7,23295
Creed II,115700000.0,98300000.0,6.7,2236,11,50000000.0,115715889.0,213591522.0,tt6343314,"Drama,Sport",7.2,72503
The Equalizer 2,102100000.0,88300000.0,6.4,2089,7,77000000.0,102084362.0,190453132.0,tt3766354,"Action,Crime,Thriller",6.7,97963
The Nutcracker and the Four Realms,54900000.0,119100000.0,6.0,909,11,132900000.0,54858851.0,170293899.0,tt5523010,"Adventure,Family,Fantasy",5.5,18734
The Mule,103800000.0,68700000.0,6.4,77,3,50000000.0,103804407.0,170857676.0,tt0804509,"Comedy,Drama",6.2,653
The Mule,103800000.0,68700000.0,6.4,77,3,50000000.0,103804407.0,170857676.0,tt2130270,"Comedy,Crime,Drama",6.3,5788
The Mule,103800000.0,68700000.0,6.4,77,3,50000000.0,103804407.0,170857676.0,tt7959026,"Crime,Drama,Thriller",7.1,58955
The Mule,103800000.0,68700000.0,6.5,1584,12,50000000.0,103804407.0,170857676.0,tt0804509,"Comedy,Drama",6.2,653
The Mule,103800000.0,68700000.0,6.5,1584,12,50000000.0,103804407.0,170857676.0,tt2130270,"Comedy,Crime,Drama",6.3,5788
The Mule,103800000.0,68700000.0,6.5,1584,12,50000000.0,103804407.0,170857676.0,tt7959026,"Crime,Drama,Thriller",7.1,58955
Insidious: The Last Key,67700000.0,100100000.0,6.1,1306,1,10000000.0,67745330.0,167885588.0,tt5726086,"Horror,Mystery,Thriller",5.7,42154
Red Sparrow,46900000.0,104700000.0,6.5,3406,3,69000000.0,46874505.0,145951861.0,tt2873282,"Action,Drama,Thriller",6.6,136738
The First Purge,69500000.0,67500000.0,5.8,1846,7,13000000.0,69488745.0,136617305.0,tt6133466,"Action,Horror,Sci-Fi",5.1,41741
A Wrinkle in Time,100500000.0,32200000.0,5.0,1073,3,103000000.0,100478608.0,133401882.0,tt1620680,"Adventure,Family,Fantasy",4.2,34888
Instant Family,67400000.0,53200000.0,7.6,782,11,48000000.0,67363237.0,119736188.0,tt7401588,"Comedy,Drama",7.4,46728
The Commuter,36300000.0,83600000.0,6.2,2394,1,40000000.0,36343858.0,101985431.0,tt1590193,"Action,Mystery,Thriller",6.3,83114
Game Night,69200000.0,48500000.0,6.9,2756,2,37000000.0,69179066.0,117378084.0,tt2704998,"Action,Comedy,Crime",7.0,163279
First Man,44900000.0,60800000.0,7.1,2304,10,60000000.0,44936545.0,105203825.0,tt1213641,"Biography,Drama,History",7.4,120009
Alpha,35900000.0,62300000.0,7.0,1,1,51000000.0,35851379.0,99624873.0,tt4244998,"Adventure,Drama,Family",6.7,41882
Alpha,35900000.0,62300000.0,5.9,1167,8,51000000.0,35851379.0,99624873.0,tt4244998,"Adventure,Drama,Family",6.7,41882
A Simple Favor,53500000.0,44100000.0,6.6,1756,9,20000000.0,53548586.0,97628717.0,tt7040874,"Comedy,Crime,Drama",6.9,83338
The Favourite,34400000.0,61600000.0,7.7,2096,11,15000000.0,34366783.0,94113929.0,tt5083738,"Biography,Drama,History",7.6,116011
Truth or Dare,41400000.0,53900000.0,5.6,194,8,3500000.0,41411015.0,95127344.0,tt2321661,"Comedy,Romance",5.0,10
Truth or Dare,41400000.0,53900000.0,5.6,194,8,3500000.0,41411015.0,95127344.0,tt5944422,"Drama,Romance",6.8,12
Truth or Dare,41400000.0,53900000.0,5.6,194,8,3500000.0,41411015.0,95127344.0,tt6772950,"Horror,Thriller",5.2,33621
Truth or Dare,41400000.0,53900000.0,4.7,3,9,3500000.0,41411015.0,95127344.0,tt2321661,"Comedy,Romance",5.0,10
Truth or Dare,41400000.0,53900000.0,4.7,3,9,3500000.0,41411015.0,95127344.0,tt5944422,"Drama,Romance",6.8,12
Truth or Dare,41400000.0,53900000.0,4.7,3,9,3500000.0,41411015.0,95127344.0,tt6772950,"Horror,Thriller",5.2,33621
Truth or Dare,41400000.0,53900000.0,7.0,1,6,3500000.0,41411015.0,95127344.0,tt2321661,"Comedy,Romance",5.0,10
Truth or Dare,41400000.0,53900000.0,7.0,1,6,3500000.0,41411015.0,95127344.0,tt5944422,"Drama,Romance",6.8,12
Truth or Dare,41400000.0,53900000.0,7.0,1,6,3500000.0,41411015.0,95127344.0,tt6772950,"Horror,Thriller",5.2,33621
Truth or Dare,41400000.0,53900000.0,5.2,50,10,3500000.0,41411015.0,95127344.0,tt2321661,"Comedy,Romance",5.0,10
Truth or Dare,41400000.0,53900000.0,5.2,50,10,3500000.0,41411015.0,95127344.0,tt5944422,"Drama,Romance",6.8,12
Truth or Dare,41400000.0,53900000.0,5.2,50,10,3500000.0,41411015.0,95127344.0,tt6772950,"Horror,Thriller",5.2,33621
Truth or Dare,41400000.0,53900000.0,6.0,2005,4,3500000.0,41411015.0,95127344.0,tt2321661,"Comedy,Romance",5.0,10
Truth or Dare,41400000.0,53900000.0,6.0,2005,4,3500000.0,41411015.0,95127344.0,tt5944422,"Drama,Romance",6.8,12
Truth or Dare,41400000.0,53900000.0,6.0,2005,4,3500000.0,41411015.0,95127344.0,tt6772950,"Horror,Thriller",5.2,33621
I Feel Pretty,48800000.0,45700000.0,6.4,1088,4,32000000.0,48795601.0,91553797.0,tt6791096,"Comedy,Romance",5.4,39936
Blockers,60300000.0,33700000.0,6.1,969,4,21000000.0,60311495.0,94045328.0,tt2531344,Comedy,6.2,57142
Goosebumps 2: Haunted Halloween,46700000.0,46600000.0,5.6,428,10,35000000.0,46697321.0,93291478.0,tt5664636,"Adventure,Comedy,Family",5.6,11459
BlacKkKlansman,49300000.0,44000000.0,7.6,3138,7,15000000.0,49275340.0,93017335.0,tt7349662,"Biography,Crime,Drama",7.5,149005
Sherlock Gnomes,43200000.0,47100000.0,5.4,343,3,59000000.0,43242871.0,87527651.0,tt2296777,"Adventure,Animation,Comedy",5.1,8030
Mortal Engines,16000000.0,67700000.0,6.0,1751,12,100000000.0,15951040.0,85287417.0,tt1571234,"Action,Adventure,Fantasy",6.1,70193
Den of Thieves,44900000.0,35600000.0,6.6,1244,1,30000000.0,44947622.0,80131391.0,tt1259528,"Action,Crime,Drama",7.0,69648
Hereditary,44100000.0,35300000.0,7.0,2491,6,10000000.0,44069456.0,70133905.0,tt7784604,"Drama,Horror,Mystery",7.3,151571
Tag,54700000.0,23400000.0,4.0,1,5,28000000.0,54730625.0,77026186.0,tt2854926,Comedy,6.5,85186
Tag,54700000.0,23400000.0,4.0,1,5,28000000.0,54730625.0,77026186.0,tt4439120,"Action,Fantasy,Horror",6.1,4331
Tag,54700000.0,23400000.0,6.8,1297,6,28000000.0,54730625.0,77026186.0,tt2854926,Comedy,6.5,85186
Tag,54700000.0,23400000.0,6.8,1297,6,28000000.0,54730625.0,77026186.0,tt4439120,"Action,Fantasy,Horror",6.1,4331
Vice,47800000.0,28200000.0,4.3,312,1,60000000.0,47836282.0,70883171.0,tt3480796,"Action,Adventure,Sci-Fi",4.2,14436
Vice,47800000.0,28200000.0,4.3,312,1,60000000.0,47836282.0,70883171.0,tt6266538,"Biography,Comedy,Drama",7.2,72855
Vice,47800000.0,28200000.0,7.1,1213,12,60000000.0,47836282.0,70883171.0,tt3480796,"Action,Adventure,Sci-Fi",4.2,14436
Vice,47800000.0,28200000.0,7.1,1213,12,60000000.0,47836282.0,70883171.0,tt6266538,"Biography,Comedy,Drama",7.2,72855
Widows,42400000.0,33600000.0,6.5,941,11,40000000.0,42402632.0,73866088.0,tt1785670,"Comedy,Drama",6.3,484
Widows,42400000.0,33600000.0,6.5,941,11,40000000.0,42402632.0,73866088.0,tt4218572,"Crime,Drama,Thriller",7.0,61615
Sicario: Day of the Soldado,50100000.0,25800000.0,6.7,1317,6,35000000.0,50065850.0,75885196.0,tt5052474,"Action,Crime,Drama",7.1,95650
Second Act,39300000.0,33000000.0,6.2,361,12,15700000.0,39282227.0,63288854.0,tt2126357,"Comedy,Drama,Romance",5.8,13109
Book Club,68600000.0,75057041.62549213,10.0,1,5,10000000.0,68566296.0,91113683.0,tt6857166,"Comedy,Drama,Romance",6.1,18728
Book Club,68600000.0,75057041.62549213,6.0,301,5,10000000.0,68566296.0,91113683.0,tt6857166,"Comedy,Drama,Romance",6.1,18728
12 Strong,45800000.0,21600000.0,5.6,1312,1,35000000.0,45819713.0,71118378.0,tt1413492,"Action,Drama,History",6.6,50155
"Love, Simon",40800000.0,25500000.0,8.2,3165,3,10000000.0,40826341.0,65520633.0,tt5164432,"Comedy,Drama,Romance",7.6,81575
Mile 22,36100000.0,30200000.0,6.0,920,8,35000000.0,36108758.0,66295121.0,tt4560436,"Action,Adventure,Thriller",6.1,47862
Life of the Party,53100000.0,12800000.0,6.2,435,5,30000000.0,53059911.0,65759911.0,tt5619332,Comedy,5.5,25756
Adrift,31400000.0,28500000.0,7.0,1,7,35000000.0,31445011.0,57897191.0,tt2408090,Drama,6.0,6
Adrift,31400000.0,28500000.0,7.0,1,7,35000000.0,31445011.0,57897191.0,tt6306064,"Action,Adventure,Biography",6.6,34115
Adrift,31400000.0,28500000.0,6.7,1264,6,35000000.0,31445011.0,57897191.0,tt2408090,Drama,6.0,6
Adrift,31400000.0,28500000.0,6.7,1264,6,35000000.0,31445011.0,57897191.0,tt6306064,"Action,Adventure,Biography",6.6,34115
The 15:17 to Paris,36300000.0,20800000.0,5.3,799,2,30000000.0,36276286.0,56096200.0,tt6802308,"Biography,Drama,Thriller",5.2,21880
Early Man,8300000.0,46400000.0,5.9,338,2,50000000.0,8267544.0,45285890.0,tt4701724,"Adventure,Animation,Comedy",6.1,15882
Peppermint,35400000.0,18400000.0,6.5,716,9,25000000.0,35418723.0,51800758.0,tt6850820,"Action,Crime,Drama",6.5,35854
Slender Man,30600000.0,21200000.0,4.0,712,8,10000000.0,30564825.0,51723644.0,tt5690360,"Horror,Mystery,Thriller",3.2,19650
Mary Queen of Scots,16500000.0,29900000.0,6.6,592,12,25000000.0,16468499.0,46734733.0,tt1555069,"Biography,Drama,History",5.5,753
Mary Queen of Scots,16500000.0,29900000.0,6.6,592,12,25000000.0,16468499.0,46734733.0,tt2328900,"Biography,Drama,History",6.3,23866
The Possession of Hannah Grace,14800000.0,28200000.0,5.1,393,11,6000000.0,14836174.0,42785387.0,tt5734576,"Horror,Mystery,Thriller",5.2,11629
The Darkest Minds,12700000.0,28400000.0,6.8,1158,8,34000000.0,12695691.0,38361428.0,tt4073790,"Action,Adventure,Drama",5.7,21340
On the Basis of Sex,24600000.0,13600000.0,7.4,225,12,20000000.0,24622687.0,38073377.0,tt4669788,"Biography,Drama",6.9,12083
The Hate U Give,29700000.0,5200000.0,8.2,636,10,23000000.0,29719483.0,35067665.0,tt5580266,"Crime,Drama",7.3,17583
White Boy Rick,24000000.0,1900000.0,6.3,277,9,30000000.0,24004833.0,25947983.0,tt4537896,"Crime,Drama",6.4,16255
Winchester,25100000.0,75057041.62549213,5.7,884,2,3500000.0,25091816.0,44378040.0,tt1072748,"Biography,Drama,Fantasy",5.4,24351
"Paul, Apostle of Christ",17600000.0,5500000.0,7.1,98,3,5000000.0,17547999.0,25529498.0,tt7388562,"Adventure,Biography,Drama",6.7,5662
Proud Mary,20900000.0,876000.0,5.5,259,1,30000000.0,20868638.0,21709539.0,tt6421110,"Action,Crime,Drama",4.9,6805
If Beale Street Could Talk,14900000.0,5700000.0,7.2,388,12,12000000.0,14915773.0,19859167.0,tt7125860,"Drama,Romance",7.2,25512
Hell Fest,11100000.0,7100000.0,5.5,273,9,5500000.0,11107431.0,18119231.0,tt1999890,Horror,5.5,8662
Unfriended: Dark Web,8900000.0,6300000.0,6.1,365,7,1000000.0,8866745.0,16434588.0,tt4761916,"Crime,Horror,Mystery",5.9,13822
Upgrade,12000000.0,2400000.0,7.4,1326,6,3000000.0,11977130.0,16553285.0,tt6499752,"Action,Sci-Fi,Thriller",7.6,104978
Unsane,7700000.0,6600000.0,6.2,667,3,1500000.0,7690044.0,14244931.0,tt7153766,"Drama,Horror,Mystery",6.4,32049
The Sisters Brothers,3100000.0,10000000.0,7.0,590,9,38000000.0,3143056.0,13143056.0,tt4971344,"Adventure,Comedy,Crime",7.0,32135
Welcome to Marwen,10800000.0,2100000.0,6.6,286,12,45000000.0,10763520.0,12874922.0,tt3289724,"Biography,Comedy,Drama",6.1,8920
Hotel Artemis,6700000.0,6000000.0,5.9,471,6,15000000.0,6708137.0,12758799.0,tt5834262,"Action,Drama,Sci-Fi",6.1,30586
Kin,5700000.0,4300000.0,6.2,289,8,30000000.0,5718096.0,10096821.0,tt6017942,"Action,Drama,Sci-Fi",5.7,9048
Can You Ever Forgive Me?,8800000.0,75057041.62549213,6.9,450,10,10000000.0,8803865.0,11752387.0,tt4595882,"Biography,Comedy,Crime",7.2,29473
Suspiria,2500000.0,5400000.0,7.0,752,10,20000000.0,2483472.0,7034615.0,tt1034415,"Fantasy,Horror,Mystery",6.8,37360
The Hurricane Heist,6100000.0,75057041.62549213,5.4,476,3,40000000.0,6115824.0,30963684.0,tt5360952,"Action,Adventure,Crime",5.1,15326
Destroyer,1500000.0,4000000.0,5.9,176,12,9000000.0,1533324.0,3681096.0,tt7137380,"Action,Crime,Drama",6.2,13683
Gotti,4300000.0,75057041.62549213,5.2,231,6,10000000.0,4286367.0,6089100.0,tt1801552,"Biography,Crime,Drama",4.8,10358
Mandy,1200000.0,75057041.62549213,3.5,2,1,6000000.0,1214525.0,1427656.0,tt6998518,"Action,Fantasy,Horror",6.6,44378
Mandy,1200000.0,75057041.62549213,6.2,618,9,6000000.0,1214525.0,1427656.0,tt6998518,"Action,Fantasy,Horror",6.6,44378
Lean on Pete,1200000.0,75057041.62549213,6.9,133,4,8000000.0,1163056.0,2455027.0,tt5340300,"Adventure,Drama",7.2,8607
